NIST_index,NIST_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,EC Value:,Reaction:,Reference:,Reference ID:,T [K],pH,Keq,Ionic strength [molal],Experimental conditions,solutes [molal],Buffer:,Ionic strength [mol/dm^3],-log[Mg+2],Km',Enthalpy [kJ/mol],Method:,solutes [mol/dm^3]
3792,3792, , , arginase, , ,3.5.3.1, L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.46, ,0.294, , , phosphate, , , ,-21.22, calorimetry, 
3793,3793, , , arginase, , ,3.5.3.1, L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.67, ,0.303, , , phosphate, , , ,-21.15, calorimetry, 
3794,3794, , , arginase, , ,3.5.3.1, L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.79, ,0.818, , , phosphate, , , ,-21.53, calorimetry, 
3795,3795, , , arginase, , ,3.5.3.1, L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.83, ,0.493, , , phosphate, , , ,-21.31, calorimetry, 
3796,3796, , , arginase, , ,3.5.3.1, L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,7.94, ,0.304, , , phosphate, , , ,-20.94, calorimetry, 
3797,3797, , , arginase, , ,3.5.3.1, L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,298.15,8.27, ,0.306, , , phosphate, , , ,-21.01, calorimetry, 
3798,3798, , , arginase, , ,3.5.3.1, L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,304.65,7.87, ,0.298, , , phosphate, , , ,-21.47, calorimetry, 
3799,3799, , , arginase, , ,3.5.3.1, L-arginine(aq) + H2O(l) = L-ornithine(aq) + urea(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1047,310.25,7.86, ,0.297, , , phosphate, , , ,-22.03, calorimetry, 
3800,3800, , , arginine deiminase, , ,3.5.3.6, L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,5.70, ,0.305, , , phosphate, , , ,-32.03, calorimetry, 
3801,3801, , , arginine deiminase, , ,3.5.3.6, L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,5.87, ,0.896, , , phosphate, , , ,-31.90, calorimetry, 
3802,3802, , , arginine deiminase, , ,3.5.3.6, L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,5.92, ,0.519, , , phosphate, , , ,-31.96, calorimetry, 
3803,3803, , , arginine deiminase, , ,3.5.3.6, L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,6.15, ,0.329, , , phosphate, , , ,-32.23, calorimetry, 
3804,3804, , , arginine deiminase, , ,3.5.3.6, L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,6.55, ,0.352, , , phosphate, , , ,-32.52, calorimetry, 
3805,3805, , , arginine deiminase, , ,3.5.3.6, L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,298.15,7.21, ,0.394, , , phosphate, , , ,-33.56, calorimetry, 
3806,3806, , , arginine deiminase, , ,3.5.3.6, L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,304.65,6.10, ,0.324, , , phosphate, , , ,-32.42, calorimetry, 
3807,3807, , , arginine deiminase, , ,3.5.3.6, L-arginine(aq) + H2O(l) = L-citrulline(aq) + ammonia(aq),Tewari Y.B.; Kishore N.K.; Margolis S.A.; Goldberg R.N.; Shibatani T.; J. Chem. Thermodyn. 25 293 (1993).,93TEW/KIS_1051,310.15,6.13, ,0.329, , , phosphate, , , ,-32.92, calorimetry, 
3808,3808, , , maleate hydratase, , ,4.2.1.31, (R)-malate(aq) = maleate(aq) + H2O(l),van der Werf M.J.; van den Tweel W.J.J.; Hartmans S.; Appl. Environ. Microbiol.; 59 2823 (1993).,93WER/TWE_1189,298.15,7.0, , , , , potassium phosphate (0.025 mol dm-3),0.1, , , , HPLC, 
3809,3809, , , (R)-2-methylmalate dehydratase, , ,4.2.1.35, (R)-2-methylmalate(aq) = 2-methylmaleate(aq) + H2O(l),van der Werf M.J.; van den Tweel W.J.J.; Hartmans S.; Appl. Environ. Microbiol.; 59 2823 (1993).,93WER/TWE_1192,298.15,7.0, , , , , potassium phosphate (0.025 mol dm-3), , , , , HPLC, 
3810,3810, , , dimethylmaleate hydratase, , ,4.2.1.85," (2R,3S)-2,3-dimethylmalate(aq) = dimethylmaleate(aq) + H2O(l)",van der Werf M.J.; van den Tweel W.J.J.; Hartmans S.; Appl. Environ. Microbiol.; 59 2823 (1993).,93WER/TWE_1202,298.15,7.0, , , , , potassium phosphate (0.025 mol dm-3),0.1, , , , HPLC, 
3811,3811, , , glutathione transferase, , ,2.5.1.18, glutathione(aq) + ethyl-(E)-2-octenoate(aq)= glutathione derivative of ethyl (E)-2-octenoate(aq),Chien C.; Kirollos S.K.; Linderman R.J.; Dauterman W.C.; Biochim. Biophys. Acta; 1204 175 (1994).,94CHI/KIR_490,298.15,7.4,435, , , , phosphate (0.066 mol dm-3), , , , , HPLC, 
3812,3812, , , glutathione transferase, , ,2.5.1.18, glutathione(aq) + methyl-(E)-2-octenoate(aq) = glutathione derivative of methyl (E)-2-octenoate(aq),Chien C.; Kirollos S.K.; Linderman R.J.; Dauterman W.C.; Biochim. Biophys. Acta; 1204 175 (1994).,94CHI/KIR_491,298.15,7.4,212, , , , phosphate (0.066 mol dm-3), , , , , HPLC, 
3813,3813, , , glutathione transferase, , ,2.5.1.18, glutathione(aq) + (E)-3-nonen-2-one(aq) = glutathione derivative of (E)-3-nonen-2-one(aq),Chien C.; Kirollos S.K.; Linderman R.J.; Dauterman W.C.; Biochim. Biophys. Acta; 1204 175 (1994).,94CHI/KIR_492,298.15,7.4,2.6E3, , , , phosphate (0.066 mol dm-3), , , , , HPLC, 
3814,3814, , , glutathione transferase, , ,2.5.1.18, glutathione(aq) + (E)-2-octenal(aq) = glutathione derivative of (E)-2-octenal(aq),Chien C.; Kirollos S.K.; Linderman R.J.; Dauterman W.C.; Biochim. Biophys. Acta; 1204 175 (1994).,94CHI/KIR_493,298.15,7.4,7.1E3, , , , phosphate (0.066 mol dm-3), , , , , HPLC, 
3815,3815, , , _-lactamase, , ,3.5.2.6, ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1041,282.35,5.55, ,0.15, , , acetate, , , , , HPLC, 
3816,3816, , , _-lactamase, , ,3.5.2.6, ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,298.15,6.51, ,0.241, , , phosphate, , , ,-76.4, HPLC, 
3817,3817, , , _-lactamase, , ,3.5.2.6, ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,298.15,7.06, ,0.287, , , phosphate, , , ,-76.9, HPLC, 
3818,3818, , , _-lactamase, , ,3.5.2.6, ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,298.15,7.50, ,0.296, , , phosphate, , , ,-83.2, HPLC, 
3819,3819, , , _-lactamase, , ,3.5.2.6, ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,298.15,7.96, ,0.300, , , phosphate, , , ,-84.0, HPLC, 
3820,3820, , , _-lactamase, , ,3.5.2.6, ampicillin(aq) + H2O(l) = ampicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1042,304.65,6.58, ,0.254, , , phosphate, , , ,-78.0, HPLC, 
3821,3821, , , _-lactamase, , ,3.5.2.6, penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1044,298.15,6.01, ,0.25, , , phosphate, , , , , HPLC, 
3822,3822, , , _-lactamase, , ,3.5.2.6, penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,6.01, ,0.297, , , phosphate, , , ,-79.5, calorimetry, 
3823,3823, , , _-lactamase, , ,3.5.2.6, penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,6.98, ,0.478, , , phosphate, , , ,-77.1, calorimetry, 
3824,3824, , , _-lactamase, , ,3.5.2.6, penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,7.00, ,0.279, , , phosphate, , , ,-78.4, calorimetry, 
3825,3825, , , _-lactamase, , ,3.5.2.6, penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,7.01, ,0.782, , , phosphate, , , ,-78.9, calorimetry, 
3826,3826, , , _-lactamase, , ,3.5.2.6, penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,298.15,7.51, ,0.296, , , phosphate, , , ,-77.7, calorimetry, 
3827,3827, , , _-lactamase, , ,3.5.2.6, penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,304.65,6.53, ,0.253, , , phosphate, , , ,-77.1, calorimetry, 
3828,3828, , , _-lactamase, , ,3.5.2.6, penicillin G(aq) + H2O(l) = penicillinoic acid(aq),Kishore N.; Tewari Y.B.; Yap W.T.; Goldberg R.N.; Biophys. Chem.; 49 163 (1994).,94KIS/TEW_1045,310.15,6.53, ,0.255, , , phosphate, , , ,-76.5, calorimetry, 
3829,3829, , , serine acetyltransferase, , ,2.3.1.30, acetyl-CoA(aq) + L-serine(aq) = CoA(aq) + O-acetyl-L-serine(aq),Leu L.-S.; Cook P.F.; Biochemistry; 33 2667 (1994).,94LEU/COO_409,298.15,6.0, , , , , Mes (0.1 mol dm-3), , , , , spectrophotometry, 
3830,3830, , , mannitol dehydrogenase, , ,1.1.1.67, D-mannitol(aq) + NADP(aq) = D-fructose(aq) + NADPH(aq),Noeldner P.K-M.; Coleman M.J.; Faulks R.; Oliver R.P.; Physiol. Mol. Plant Pathol.; 45 281 (1994).,94NOE/COL_197,310.15,7.5, , , , , Tris (0.020 mol dm-3) + HCl, , , , , HPLC and spectrophotometry, 
3831,3831, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,287.45,7.98, ,0.726, , , potassium phosphate (0.10 mol kg-1), , ,0.89E-4, , HPLC, 
3832,3832, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,287.45,7.98, ,0.727, , , potassium phosphate (0.10 mol kg-1), , ,0.83E-4, , HPLC, 
3833,3833, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,292.15,7.90, ,0.726, , , potassium phosphate (0.10 mol kg-1), , ,1.37E-4, , HPLC, 
3834,3834, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,292.15,7.91, ,0.725, , , potassium phosphate (0.10 mol kg-1), , ,1.54E-4, , HPLC, 
3835,3835, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,7.76, ,0.723, , , potassium phosphate (0.10 mol kg-1), , ,2.35E-4, , HPLC, 
3836,3836, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,7.77, ,0.722, , , potassium phosphate (0.10 mol kg-1), , ,2.28E-4, , HPLC, 
3837,3837, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,7.84, ,1.47 , , , potassium phosphate (0.10 mol kg-1), , ,2.40E-4, , HPLC, 
3838,3838, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,7.85, ,1.47 , , , potassium phosphate (0.10 mol kg-1), , ,2.77E-4, , HPLC, 
3839,3839, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,7.89, ,0.494, , , potassium phosphate (0.10 mol kg-1), , ,2.12E-4, , HPLC, 
3840,3840, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,7.93, ,0.933, , , potassium phosphate (0.10 mol kg-1), , ,2.65E-4, , HPLC, 
3841,3841, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,7.93, ,0.934, , , potassium phosphate (0.10 mol kg-1), , ,2.61E-4, , HPLC, 
3842,3842, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,7.97, ,0.494, , , potassium phosphate (0.10 mol kg-1), , ,2.22E-4, , HPLC, 
3843,3843, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,8.85, ,0.491, , , potassium phosphate (0.10 mol kg-1), , ,2.23E-4, , HPLC, 
3844,3844, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,298.15,8.85, ,0.491, , , potassium phosphate (0.10 mol kg-1), , ,2.59E-4, , HPLC, 
3845,3845, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,304.25,7.71, ,0.721, , , potassium phosphate (0.10 mol kg-1), , ,3.59E-4, , HPLC, 
3846,3846, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,304.25,7.71, ,0.721, , , potassium phosphate (0.10 mol kg-1), , ,4.24E-4, , HPLC, 
3847,3847, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,310.15,7.81, ,0.720, , , potassium phosphate (0.10 mol kg-1), , ,5.71E-4, , HPLC, 
3848,3848, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,310.15,7.81, ,0.720, , , potassium phosphate (0.10 mol kg-1), , ,5.98E-4, , HPLC, 
3849,3849, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,316.15,7.92, ,0.703, , , potassium phosphate (0.10 mol kg-1), , ,10.1E-4, , HPLC, 
3850,3850, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1139,316.15,7.94, ,0.697, , , potassium phosphate (0.10 mol kg-1), , ,9.59E-4, , HPLC, 
3851,3851, , , tryptophanase, , ,4.1.99.1, L-tryptophan(aq) + H2O(l) = indole(aq) + pyruvate(aq) + ammonia(aq),Tewari Y.B.; Goldberg R.N.; J. Solution Chem. 23 167 (1994).,94TEW/GOL_1140,298.15,7.82, ,0.30, , , potassium phosphate (0.10 mol kg-1), , , ,63.2, calorimetry, 
3852,3852, , , aminoacylase, , ,3.5.1.14, N-acetyl-L-methionine(aq) + H2O(l) = L-methionine(aq) + acetate(aq),"Biselli M.; Kragl U.; Wandrey C.; in ""Enzyme Catalysis in Organic Synthesis""; K. Drauz and H. Waldmann eds.; VCH Waldheim (1995) pp. 89-155.",95BIS/KRA_1027,310.15,7.0,2.7, , , , , , , , , , 
3853,3853, , , glutathione transferase, , ,2.5.1.18, reduced glutathione(aq) + (E)-4-phenyl-3-buten-2-one(aq) = 4-(glutathionyl)-4-phenyl-2-butanone(aq),Chen J.; Armstrong R.N.; Chem. Res. Toxicol.; 8 580 (1995),95CHE/ARM_494,298.15 ,8.0,640, , , , Tris (0.1 mol dm-3), , , , , spectrophotometry, 
3854,3854, , , urease, , ,3.5.1.5, urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_1001,298.15,6.0, , , , , phosphate Tris Mes and Hepes, , , ,-52.9, calorimetry, 
3855,3855, , , urease, , ,3.5.1.5, urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_1001,298.15,6.3, , , , , phosphate Tris Mes and Hepes, , , ,-46.0, calorimetry, 
3856,3856, , , urease, , ,3.5.1.5, urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_1001,298.15,6.5, , , , , phosphate Tris Mes and Hepes, , , ,-61.0, calorimetry, 
3857,3857, , , urease, , ,3.5.1.5, urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_1001,298.15,6.86, , , , , phosphate Tris Mes and Hepes, , , ,-58.6, calorimetry, 
3858,3858, , , urease, , ,3.5.1.5, urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_1001,298.15,7.0, , , , , phosphate Tris Mes and Hepes, , , ,-42.0, calorimetry, 
3859,3859, , , urease, , ,3.5.1.5, urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_1001,298.15,7.0, , , , , phosphate Tris Mes and Hepes, , , ,-16.4, calorimetry, 
3860,3860, , , urease, , ,3.5.1.5, urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_1001,298.15,7.6, , , , , phosphate Tris Mes and Hepes, , , ,-50.9, calorimetry, 
3861,3861, , , urease, , ,3.5.1.5, ammonium carbamate(aq) + H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_995,298.15,6.3, , , , , phosphate Tris Mes and Hepes, , , ,-18.2, calorimetry, 
3862,3862, , , urease, , ,3.5.1.5, ammonium carbamate(aq) + H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_995,298.15,6.86, , , , , phosphate Tris Mes and Hepes, , , ,-32.7, calorimetry, 
3863,3863, , , urease, , ,3.5.1.5, ammonium carbamate(aq) + H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_995,298.15,7.0, , , , , phosphate Tris Mes and Hepes, , , ,-14.7, calorimetry, 
3864,3864, , , urease, , ,3.5.1.5, ammonium carbamate(aq) + H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),H|ttl R.; Bohmhammel K.; Wolf G.; Oehmgen R.; Thermochim. Acta; 250 1 (1995).,95HUT/BOH_995,298.15,8.0, , , , , phosphate Tris Mes and Hepes, , , ,8.7, calorimetry, 
3865,3865, , , urease, , ,3.5.1.5, urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),Juszkiewicz A.; Kot M.; Leszko M.; Zaborska W.; Thermochim. Acta; 249 301 (1995).,95JUS/KOT_1002,298.15,7.0, , , , , phosphate (0.022 mol dm-3), , , , , calorimetry, 
3866,3866,4107, , taurocyamine kinase, , ,4.3.1.1 & 2.7.3.4, ATP(aq) + taurocyamine(aq) = ADP(aq) + NÏ‰-phosphotaurocyamine(aq),Kamp G.; Juretschke H.-P.; Thiel U.; Englisch H.; J. Comp. Physiol. B; 165 143 (1995).,95KAM/JUR_626,285.15,7.3, , ,None = -log[Mg+2], , Tris (0.1 mol dm-3) + HCl,, , , ,enzymatic analysis and  chemical analysis, 
3867,3867, , , adenylate kinase, , ,2.7.4.3, 2 ADP(aq) = AMP(aq) + ATP(aq),Kamp G.; Juretschke H.-P.; Thiel U.; Englisch H.; J. Comp. Physiol. B; 165 143 (1995).,95KAM/JUR_657,285.15,7.3, , , , , Tris (0.1 mol dm-3) + HCl, , , , , enzymatic analysis, 
3868,3868, , , isochorismate synthase, , ,5.4.99.6, chorismate(aq) = isochorismate(aq),Kozlowski M.C.; Tom N.J.; Seto C.T.; Sefler A.M.; Bartlett P.A.; J. Am. Chem. Soc.; 117 2128 (1995),95KOZ/TOM_1425,298.15,8.0, , , , , (NH4)2SO4 (0.050 mol dm-3), , , , , HPLC, 
3869,3869, , , isochorismate synthase, , ,5.4.99.6, chorismate(aq) + ammonia(aq) = 2-amino-2-deoxyisochorismate(aq) + H2O(l),Kozlowski M.C.; Tom N.J.; Seto C.T.; Sefler A.M.; Bartlett P.A.; J. Am. Chem. Soc.; 117 2128 (1995),95KOZ/TOM_1426,298.15,8.0,2.67, , , , (NH4)2SO4 (0.050 mol dm-3), , , , , HPLC, 
